epoch: 1 | lr: 0.0000300 | Train loss: 0.5685531497001648 | Validation loss: 0.6812606453895569 | Validation accuracy: 12.686980609418283 | QWKappa: 0.004093221414793402
epoch: 11 | lr: 0.0000117 | Train loss: 0.26490166783332825 | Validation loss: 0.6449827551841736 | Validation accuracy: 16.454293628808863 | QWKappa: 0.08869998436562987
epoch: 12 | lr: 0.0000085 | Train loss: 0.2610378563404083 | Validation loss: 0.6506134867668152 | Validation accuracy: 16.565096952908586 | QWKappa: 0.09291157549643214
epoch: 13 | lr: 0.0000056 | Train loss: 0.26001638174057007 | Validation loss: 0.638340175151825 | Validation accuracy: 16.73130193905817 | QWKappa: 0.07456297284838875
epoch: 1 | lr: 0.0000300 | Train loss: 0.5240381956100464 | Validation loss: 0.4633491337299347 | Validation accuracy: 23.98891966759003 | QWKappa: 0.4720683429436692
epoch: 2 | lr: 0.0003000 | Train loss: 0.4966704249382019 | Validation loss: 0.5451138615608215 | Validation accuracy: 19.33518005540166 | QWKappa: 0.357641835336288
epoch: 3 | lr: 0.0000300 | Train loss: 0.4363000988960266 | Validation loss: 0.4104790687561035 | Validation accuracy: 32.57617728531856 | QWKappa: 0.6053575789202552
epoch: 4 | lr: 0.0000296 | Train loss: 0.40904951095581055 | Validation loss: 0.40435662865638733 | Validation accuracy: 31.301939058171747 | QWKappa: 0.6189030402839126
epoch: 5 | lr: 0.0000285 | Train loss: 0.3911890983581543 | Validation loss: 0.4093474745750427 | Validation accuracy: 38.11634349030471 | QWKappa: 0.6231553346494907
epoch: 6 | lr: 0.0000267 | Train loss: 0.37025415897369385 | Validation loss: 0.4108319878578186 | Validation accuracy: 38.282548476454295 | QWKappa: 0.656979592629566
epoch: 7 | lr: 0.0000244 | Train loss: 0.3491213619709015 | Validation loss: 0.4179873764514923 | Validation accuracy: 35.45706371191136 | QWKappa: 0.6555439065895308
epoch: 8 | lr: 0.0000215 | Train loss: 0.3266542851924896 | Validation loss: 0.4131243824958801 | Validation accuracy: 37.89473684210527 | QWKappa: 0.6535146370234836
epoch: 9 | lr: 0.0000183 | Train loss: 0.30517828464508057 | Validation loss: 0.4358169734477997 | Validation accuracy: 39.2797783933518 | QWKappa: 0.621314007599107
epoch: 10 | lr: 0.0000150 | Train loss: 0.27774032950401306 | Validation loss: 0.4482199549674988 | Validation accuracy: 42.880886426592795 | QWKappa: 0.6488669321268936
epoch: 11 | lr: 0.0000117 | Train loss: 0.2588864862918854 | Validation loss: 0.44684284925460815 | Validation accuracy: 41.662049861495845 | QWKappa: 0.6488889652717886
epoch: 12 | lr: 0.0000085 | Train loss: 0.2436647266149521 | Validation loss: 0.47888123989105225 | Validation accuracy: 42.32686980609418 | QWKappa: 0.6301710752391847
epoch: 13 | lr: 0.0000056 | Train loss: 0.23044027388095856 | Validation loss: 0.4694598317146301 | Validation accuracy: 41.883656509695285 | QWKappa: 0.641396306633764
epoch: 14 | lr: 0.0000033 | Train loss: 0.22161215543746948 | Validation loss: 0.474826842546463 | Validation accuracy: 42.93628808864266 | QWKappa: 0.6414077679580459
epoch: 15 | lr: 0.0000015 | Train loss: 0.21915613114833832 | Validation loss: 0.47220245003700256 | Validation accuracy: 42.27146814404432 | QWKappa: 0.6481059788905135
epoch: 1 | lr: 0.0000300 | Train loss: 0.4573821723461151 | Validation loss: 0.348267138004303 | Validation accuracy: 42.04986149584487 | QWKappa: 0.7504726814044701
epoch: 2 | lr: 0.0003000 | Train loss: 0.3856741487979889 | Validation loss: 0.36118239164352417 | Validation accuracy: 41.38504155124654 | QWKappa: 0.7290161753378614
epoch: 3 | lr: 0.0000300 | Train loss: 0.2849286198616028 | Validation loss: 0.26927608251571655 | Validation accuracy: 58.5595567867036 | QWKappa: 0.8240080245636134
epoch: 4 | lr: 0.0000296 | Train loss: 0.2596878707408905 | Validation loss: 0.25452616810798645 | Validation accuracy: 58.72576177285319 | QWKappa: 0.8327471100930117
epoch: 5 | lr: 0.0000285 | Train loss: 0.24849127233028412 | Validation loss: 0.25881531834602356 | Validation accuracy: 60.332409972299175 | QWKappa: 0.8357467719860954
epoch: 6 | lr: 0.0000267 | Train loss: 0.23795118927955627 | Validation loss: 0.2526564598083496 | Validation accuracy: 60.77562326869806 | QWKappa: 0.8454240938043793
epoch: 7 | lr: 0.0000244 | Train loss: 0.2306007295846939 | Validation loss: 0.24565640091896057 | Validation accuracy: 60.44321329639889 | QWKappa: 0.8421713552035393
epoch: 8 | lr: 0.0000215 | Train loss: 0.22024641931056976 | Validation loss: 0.24493522942066193 | Validation accuracy: 61.99445983379501 | QWKappa: 0.8476608547396975
epoch: 9 | lr: 0.0000183 | Train loss: 0.21615120768547058 | Validation loss: 0.24543875455856323 | Validation accuracy: 62.71468144044321 | QWKappa: 0.84619411310627
epoch: 10 | lr: 0.0000150 | Train loss: 0.20996691286563873 | Validation loss: 0.25163742899894714 | Validation accuracy: 63.26869806094183 | QWKappa: 0.8443960058961048
epoch: 11 | lr: 0.0000117 | Train loss: 0.20632344484329224 | Validation loss: 0.24063588678836823 | Validation accuracy: 63.60110803324099 | QWKappa: 0.8405928702246428
epoch: 12 | lr: 0.0000085 | Train loss: 0.20298680663108826 | Validation loss: 0.240463986992836 | Validation accuracy: 64.21052631578948 | QWKappa: 0.8487537377637818
epoch: 13 | lr: 0.0000056 | Train loss: 0.19907601177692413 | Validation loss: 0.24084699153900146 | Validation accuracy: 64.3213296398892 | QWKappa: 0.8510209553006822
epoch: 14 | lr: 0.0000033 | Train loss: 0.19739685952663422 | Validation loss: 0.2443210333585739 | Validation accuracy: 64.26592797783933 | QWKappa: 0.8472446397384916
epoch: 15 | lr: 0.0000015 | Train loss: 0.19631631672382355 | Validation loss: 0.24263302981853485 | Validation accuracy: 64.09972299168976 | QWKappa: 0.8481224308012447
epoch: 1 | lr: 0.0000300 | Train loss: 0.45710504055023193 | Validation loss: 0.34566056728363037 | Validation accuracy: 41.318504092097285 | QWKappa: 0.7446213869522482
epoch: 2 | lr: 0.0003000 | Train loss: 0.3908019959926605 | Validation loss: 0.3354876637458801 | Validation accuracy: 47.05085873305798 | QWKappa: 0.7611851161852837
epoch: 3 | lr: 0.0000300 | Train loss: 0.25699660181999207 | Validation loss: 0.3057623505592346 | Validation accuracy: 56.97933512330055 | QWKappa: 0.7995147995203773
epoch: 4 | lr: 0.0000296 | Train loss: 0.2109699547290802 | Validation loss: 0.31824108958244324 | Validation accuracy: 58.81889181137085 | QWKappa: 0.8025321770022906
epoch: 5 | lr: 0.0000285 | Train loss: 0.17148183286190033 | Validation loss: 0.33613121509552 | Validation accuracy: 59.09977819919586 | QWKappa: 0.8075096421357303
epoch: 6 | lr: 0.0000267 | Train loss: 0.13255326449871063 | Validation loss: 0.3510195314884186 | Validation accuracy: 60.00360100865364 | QWKappa: 0.8131535037761539
epoch: 7 | lr: 0.0000244 | Train loss: 0.09836317598819733 | Validation loss: 0.38874655961990356 | Validation accuracy: 60.21911340355873 | QWKappa: 0.8136303053676212
epoch: 8 | lr: 0.0000215 | Train loss: 0.07025116682052612 | Validation loss: 0.4321816861629486 | Validation accuracy: 60.71351797580719 | QWKappa: 0.8110435087093856
epoch: 9 | lr: 0.0000183 | Train loss: 0.051904160529375076 | Validation loss: 0.46260470151901245 | Validation accuracy: 60.62470908761024 | QWKappa: 0.8145328093316896
epoch: 10 | lr: 0.0000150 | Train loss: 0.03801630437374115 | Validation loss: 0.4941954016685486 | Validation accuracy: 60.75556783676147 | QWKappa: 0.818578246859698
epoch: 11 | lr: 0.0000117 | Train loss: 0.027643820270895958 | Validation loss: 0.5432725548744202 | Validation accuracy: 60.225263035297395 | QWKappa: 0.8193665078448373
epoch: 12 | lr: 0.0000085 | Train loss: 0.02012787200510502 | Validation loss: 0.5757902264595032 | Validation accuracy: 60.06166189908981 | QWKappa: 0.81735450321131
epoch: 13 | lr: 0.0000056 | Train loss: 0.015406033955514431 | Validation loss: 0.6141042709350586 | Validation accuracy: 60.237562137842176 | QWKappa: 0.8171423315124196
epoch: 14 | lr: 0.0000033 | Train loss: 0.0127096613869071 | Validation loss: 0.6285865306854248 | Validation accuracy: 59.9045427441597 | QWKappa: 0.8157489325616277
epoch: 15 | lr: 0.0000015 | Train loss: 0.01144011877477169 | Validation loss: 0.6424768567085266 | Validation accuracy: 60.29196662902832 | QWKappa: 0.8169359608132013
